Date,Sport_Group,Sport,Events,Medal_Ceremony,Venue,Latitude,Longitude
2021-07-25T13:00:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T22:30:00Z,Triathlon,Triathlon,Men,FALSE,Odaiba Marine Park,35.630141395249126,139.7762643781928
2021-07-26T23:00:00Z,Surfing,Surfing,Women's Round 3,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-26T23:00:00Z,Surfing,Surfing,Men's Round 3,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-26T01:00:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Islamic Rep. of Iran vs Venezuela,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-26T01:00:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool B: United States vs ROC,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-26T01:00:00Z,Skateboarding,Skateboarding,Women's Street Prelims Heats,FALSE,Ariake Urban Sports Park,35.63870992266322,139.78568228668425
2021-07-26T01:00:00Z,Skateboarding,Skateboarding,Women's Street Final,FALSE,Ariake Urban Sports Park,35.63870992266322,139.78568228668425
2021-07-26T01:00:00Z,Shooting,Shooting,Skeet Women's Qualification - Day 2,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-26T01:00:00Z,Shooting,Shooting,Skeet Men's Qualification - Day 2,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-26T01:00:00Z,Shooting,Shooting,Skeet Women's Finals,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-26T01:00:00Z,Shooting,Shooting,Skeet Men's Finals,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-26T01:00:00Z,Rugby,Rugby,Men's Pool Round (6 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-26T01:00:00Z,Rowing,Rowing,Women's Single Sculls Quarterfinals,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-26T01:00:00Z,Rowing,Rowing,Men's Single Sculls Quarterfinals,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-26T01:00:00Z,Rowing,Rowing,Women's Double Sculls Semifinals,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-26T01:00:00Z,Rowing,Rowing,Men's Double Sculls Semifinals,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-26T01:00:00Z,Rowing,Rowing,Women's Four Repechage,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-26T01:00:00Z,Rowing,Rowing,Men's Four Repechage,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-26T01:00:00Z,Handball,Handball,Men's Preliminary Round Group A: Brazil vs France,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-26T01:00:00Z,Handball,Handball,Men's Preliminary Round Group A: Argentina vs Germany,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-26T01:00:00Z,Fencing,Fencing,Women's Sabre Individual Table of 64,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T01:00:00Z,Fencing,Fencing,Men's Foil Individual Table of 64,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T01:00:00Z,Fencing,Fencing,Women's Sabre Individual Table of 32,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T01:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (4 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-26T01:30:00Z,Hockey,Hockey,Men's Pool B: Germany vs Belgium,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T01:30:00Z,Hockey,Hockey,Men's Pool B: Great Britain vs Canada,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T01:30:00Z,Archery,Archery,Men's Team 1/8 Eliminations,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-26T02:00:00Z,Taekwondo,Taekwondo,Women -67 kg Round of 16 (8 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T02:00:00Z,Taekwondo,Taekwondo,Men -80 kg Round of 16 (8 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T02:00:00Z,Taekwondo,Taekwondo,Women -67 kg Quarterfinals (4 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T02:00:00Z,Taekwondo,Taekwondo,Men -80 kg Quarterfinals (4 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T02:00:00Z,Taekwondo,Taekwondo,Women -67 kg Semifinals (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T02:00:00Z,Taekwondo,Taekwondo,Men -80 kg Semifinals (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T02:00:00Z,Badminton,Badminton,Men's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T02:00:00Z,Badminton,Badminton,Women's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T02:00:00Z,Badminton,Badminton,Men's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T02:00:00Z,Badminton,Badminton,Women's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T02:00:00Z,Badminton,Badminton,Mixed Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T02:00:00Z,Table Tennis,Table Tennis,Men's Singles Round 2,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-26T02:00:00Z,Table Tennis,Table Tennis,Women's Singles Round 2,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-26T02:00:00Z,Hockey,Hockey,Women's Pool A: Netherlands vs Ireland,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T02:00:00Z,Hockey,Hockey,Women's Pool B: Australia vs China,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T02:00:00Z,Basketball,Basketball,Women's Preliminary Round Group A: Republic of Korea vs Spain,FALSE,Saitama Super Arena,NA,NA
2021-07-26T02:00:00Z,Baseball/Softball,Softball,Softball Opening Round: Japan vs United States,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-26T02:00:00Z,Baseball/Softball,Softball,Softball Opening Round: Canada vs Italy,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-26T02:15:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T02:15:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T02:30:00Z,Swimming,Swimming,Women's 100m Butterfly Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Men's 200m Freestyle Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Women's 100m Breaststroke Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Women's 100m Butterfly Victory Ceremony,TRUE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Men's 100m Breaststroke Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Women's 400m Freestyle Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Men's 100m Backstroke Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Men's 100m Breaststroke Victory Ceremony,TRUE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Women's 100m Backstroke Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T02:30:00Z,Swimming,Swimming,Men's 4 x 100m Freestyle Relay Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T03:00:00Z,Boxing,Boxing,Men's Fly (48-52kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-26T03:00:00Z,Boxing,Boxing,Men's Middle (69-75kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-26T03:00:00Z,Boxing,Boxing,Women's Feather (54-57kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-26T03:00:00Z,Judo,Judo,Women -57 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T03:00:00Z,Judo,Judo,Women -57 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T03:00:00Z,Judo,Judo,Men -73 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T03:00:00Z,Judo,Judo,Men -73 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T03:00:00Z,Tennis,Tennis,Men's Singles Second Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-26T03:00:00Z,Tennis,Tennis,Women's Singles Second Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-26T03:00:00Z,Tennis,Tennis,Men's Doubles Second Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-26T03:00:00Z,Tennis,Tennis,Women's Doubles Second Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-26T04:00:00Z,Sailing,Sailing,RS:X Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-26T04:00:00Z,Sailing,Sailing,RS:X Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-26T04:00:00Z,Sailing,Sailing,Laser Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-26T04:00:00Z,Sailing,Sailing,Laser Radial Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-26T05:40:00Z,Basketball,Basketball,Men's Preliminary Round Group C: Argentina vs Winner of Olympic Qualifying Tournament in Kaunas(Lithuania),FALSE,Saitama Super Arena,NA,NA
2021-07-26T05:45:00Z,Archery,Archery,Men's Team Quarterfinals,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-26T05:45:00Z,Archery,Archery,Men's Team Semifinals,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-26T05:45:00Z,Archery,Archery,Men's Team Bronze Medal Match,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-26T05:45:00Z,Archery,Archery,Men's Team Gold Medal Match,TRUE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-26T05:50:00Z,Weightlifting,Weightlifting,Women's 55 kg Group B,FALSE,Tokyo International Forum,35.67697382447295,139.76380194086386
2021-07-26T06:00:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T06:00:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T06:00:00Z,Canoe Slalom,Canoe Slalom,Canoe (C1) Men Semi-final,FALSE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-26T06:00:00Z,Canoe Slalom,Canoe Slalom,Canoe (C1) Men Final,FALSE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-26T06:00:00Z,Canoe Slalom,Canoe Slalom,Canoe (C1) Men Victory Ceremony,TRUE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-26T06:00:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group B: United States vs China,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-26T06:00:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group B: ROC vs Hungary,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-26T06:15:00Z,Handball,Handball,Men's Preliminary Round Group B: Egypt vs Denmark,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-26T06:15:00Z,Handball,Handball,Men's Preliminary Round Group A: Spain vs Norway,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-26T06:20:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Poland vs Italy,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-26T06:20:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool B: France vs Tunisia,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-26T06:30:00Z,Table Tennis,Table Tennis,Men's Singles Round 3,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-26T06:30:00Z,Table Tennis,Table Tennis,Women's Singles Round 3,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-26T07:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-26T07:00:00Z,Cycling Mountain Bike,Cycling Mountain Bike,Men's Cross-country,FALSE,Izu MTB Course,35.008554056580564,139.01269403251226
2021-07-26T07:00:00Z,Diving,Diving,Men's Synchronised 10m Platform Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T08:30:00Z,Rugby,Rugby,Men's Pool Round (6 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-26T09:00:00Z,Boxing,Boxing,Men's Fly (48-52kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-26T09:00:00Z,Boxing,Boxing,Men's Middle (69-75kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-26T09:00:00Z,Boxing,Boxing,Women's Feather (54-57kg) - Preliminaries - Round of 16,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-26T09:00:00Z,Judo,Judo,Women -57 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Women -57 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Men -73 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Men -73 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Women -57 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Women -57 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Men -73 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:00:00Z,Judo,Judo,Men -73 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-26T09:20:00Z,Basketball,Basketball,Women's Preliminary Round Group A: Serbia vs Canada,FALSE,Saitama Super Arena,NA,NA
2021-07-26T09:30:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T09:30:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T10:00:00Z,Badminton,Badminton,Men's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T10:00:00Z,Badminton,Badminton,Women's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T10:00:00Z,Badminton,Badminton,Men's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T10:00:00Z,Badminton,Badminton,Women's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T10:00:00Z,Badminton,Badminton,Mixed Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-26T10:00:00Z,Fencing,Fencing,Women's Sabre Individual Semifinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T10:00:00Z,Fencing,Fencing,Men's Foil Individual Semifinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T10:00:00Z,Fencing,Fencing,Women's Sabre Individual Bronze Medal Bout,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T10:00:00Z,Fencing,Fencing,Men's Foil Individual Bronze Medal Bout,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T10:00:00Z,Fencing,Fencing,Women's Sabre Individual Gold Medal Bout,TRUE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T10:00:00Z,Fencing,Fencing,Men's Foil Individual Gold Medal Bout,TRUE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T10:20:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group A: Australia vs Netherlands,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-26T10:20:00Z,Water Polo,Water Polo,Women's Preliminary Round - Group A: Spain vs Canada,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-26T10:30:00Z,Hockey,Hockey,Women's Pool A: South Africa vs Great Britain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T10:30:00Z,Hockey,Hockey,Women's Pool B: Japan vs New Zealand,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T11:00:00Z,Artistic Gymnastics,Artistic Gymnastic,Men's Team Final,FALSE,Ariake Gymnastics Centre,NA,NA
2021-07-26T11:00:00Z,Swimming,Swimming,Women's 200m Freestyle - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T11:00:00Z,Swimming,Swimming,Men's 200m Butterfly - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T11:00:00Z,Swimming,Swimming,Women's 200m Individual Medley - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T11:00:00Z,Swimming,Swimming,Women's 1500m Freestyle - Heats,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-26T11:00:00Z,Taekwondo,Taekwondo,Women -67 kg Repechages (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T11:00:00Z,Taekwondo,Taekwondo,Men -80 kg Repechages (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T11:00:00Z,Taekwondo,Taekwondo,Women -67 kg Bronze Medal Contests (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T11:00:00Z,Taekwondo,Taekwondo,Men -80 kg Bronze Medal Contests (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T11:00:00Z,Taekwondo,Taekwondo,Women -67 kg Gold Medal Contest,TRUE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T11:00:00Z,Taekwondo,Taekwondo,Men -80 kg Gold Medal Contest,TRUE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-26T11:00:00Z,Hockey,Hockey,Women's Pool B: Argentina vs Spain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T11:00:00Z,Hockey,Hockey,Women's Pool A: Germany vs India,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-26T11:30:00Z,Handball,Handball,Men's Preliminary Round Group B: Bahrain vs Portugal,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-26T11:30:00Z,Handball,Handball,Men's Preliminary Round Group B: Japan vs Sweden,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-26T11:40:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool A: Japan vs Canada,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-26T11:40:00Z,Volleyball,Volleyball,Men's Preliminary Round - Pool B: Brazil vs Argentina,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-26T11:50:00Z,Weightlifting,Weightlifting,Women's 55 kg Group A,FALSE,Tokyo International Forum,35.67697382447295,139.76380194086386
2021-07-26T12:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-26T12:00:00Z,Table Tennis,Table Tennis,Mixed Doubles Bronze Medal Match,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-26T12:00:00Z,Table Tennis,Table Tennis,Mixed Doubles Gold Medal Match,TRUE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-26T12:00:00Z,Baseball/Softball,Softball,Softball Opening Round: Mexico vs Australia,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-26T13:00:00Z,Basketball,Basketball,Men's Preliminary Round Group C: Japan vs Spain,FALSE,Saitama Super Arena,NA,NA
2021-07-26T13:00:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-26T13:00:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-27T22:30:00Z,Triathlon,Triathlon,Women,FALSE,Odaiba Marine Park,35.630141395249126,139.7762643781928
2021-07-27T23:00:00Z,Surfing,Surfing,Men's Quarterfinals,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-27T23:00:00Z,Surfing,Surfing,Women's Quarterfinals,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-27T23:00:00Z,Surfing,Surfing,Men's Semifinals,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-27T23:00:00Z,Surfing,Surfing,Women's Semifinals,FALSE,Tsurigasaki Surfing Beach,35.336127096773154,140.39491001303773
2021-07-27T00:30:00Z,Rowing,Rowing,Men's Single Sculls Semifinals C/D,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-27T00:30:00Z,Rowing,Rowing,Women's Single Sculls Semifinals C/D,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-27T00:30:00Z,Rowing,Rowing,Lightweight Men's Double Sculls Final C,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-27T01:00:00Z,Rugby,Rugby,Men's Pool Round (6 matches),FALSE,Tokyo Stadium,35.66446761779039,139.52756286092847
2021-07-27T01:00:00Z,Shooting,Shooting,10m Air Pistol Mixed Team Qualification,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-27T01:00:00Z,Shooting,Shooting,10m Air Pistol Mixed Team Finals,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-27T01:00:00Z,Shooting,Shooting,10m Air Pistol Mixed Team Victory Ceremony,TRUE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-27T01:00:00Z,Shooting,Shooting,10m Air Rifle Mixed Team Qualification,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-27T01:00:00Z,Shooting,Shooting,10m Air Rifle Mixed Team Finals,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-27T01:00:00Z,Shooting,Shooting,10m Air Rifle Mixed Team Victory Ceremony,TRUE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-27T01:00:00Z,Handball,Handball,Women's Preliminary Round Group A: Japan vs Montenegro,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-27T01:00:00Z,Handball,Handball,Women's Preliminary Round Group B: Brazil vs Hungary,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-27T01:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (4 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-27T01:00:00Z,Volleyball,Volleyball,Women's Preliminary Round - Pool B: ROC vs Argentina,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-27T01:00:00Z,Volleyball,Volleyball,Women's Preliminary Round - Pool B: China vs United States,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-27T01:30:00Z,Archery,Archery,Men's Individual 1/32 & 1/16 Eliminations,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-27T01:30:00Z,Archery,Archery,Women's Individual 1/32 & 1/16 Eliminations,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-27T01:30:00Z,Hockey,Hockey,Men's Pool A: Argentina vs Australia,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-27T01:30:00Z,Hockey,Hockey,Men's Pool A: Japan vs New Zealand,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-27T02:00:00Z,Badminton,Badminton,Men's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-27T02:00:00Z,Badminton,Badminton,Women's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-27T02:00:00Z,Badminton,Badminton,Men's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-27T02:00:00Z,Badminton,Badminton,Women's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-27T02:00:00Z,Table Tennis,Table Tennis,Men's Singles Round 3,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-27T02:00:00Z,Table Tennis,Table Tennis,Women's Singles Round 3,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-27T02:00:00Z,Hockey,Hockey,Men's Pool A: India vs Spain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-27T02:00:00Z,Hockey,Hockey,Men's Pool B: Germany vs Great Britain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-27T02:00:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group A: South Africa vs United States,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
